TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
DXCO3;12,52;10,23;5,36;1,73;0,67;35,23;23,57;20,82;4,74;6,30;1,57;0,57;1,12;7,83;-1,06;1,31;32,27;12,54;17,30;0,39;0,61;0,60;15,88;137,22;54.594.020,93;7,23;2,33;0,03;9.527.256.146,52
EALT3;9,22;13,41;5,01;1,10;0,42;24,65;12,71;9,51;3,75;5,25;1,88;0,55;0,48;24,95;-0,67;1,05;21,92;8,29;16,68;0,38;0,62;0,87;26,85;;5.038,97;8,39;1,84;0,09;186.412.500,00
EALT4;7,57;17,90;4,11;0,90;0,34;24,65;12,71;9,51;3,08;5,25;1,88;0,55;0,39;20,48;-0,55;1,05;21,92;8,29;16,68;0,38;0,62;0,87;26,85;;196.361,08;8,39;1,84;0,07;186.412.500,00
ECOR3;7,25;;13,75;2,17;0,31;39,55;33,71;7,90;3,22;8,16;4,94;3,32;1,09;-3,39;-0,37;0,64;15,76;2,24;10,42;0,14;0,86;0,28;10,46;;39.475.511,70;3,35;0,53;-0,07;5.048.423.124,00
ECPR3;90,25;;-9,87;1,21;0,62;;;;-17,12;-17,09;0,08;-0,01;;174,62;-0,62;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;27.075,00;74,46;-9,14;0,14;171.908.947,31
ECPR4;90,74;;-9,92;1,22;0,62;;;;-17,21;-17,09;0,08;-0,01;;175,57;-0,63;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;9.036,67;74,46;-9,14;0,14;171.908.947,31
EEEL3;400,00;7,55;45,14;1,90;0,84;55,97;32,18;6,91;9,70;9,27;-0,43;-0,08;3,12;4,00;-1,48;1,96;4,22;1,87;3,05;0,44;0,56;0,27;-8,60;-37,86;40.000,00;210,09;8,86;-0,65;3.863.227.228,00
EEEL4;399,00;8,33;45,03;1,90;0,84;55,97;32,18;6,91;9,67;9,27;-0,43;-0,08;3,11;3,99;-1,48;1,96;4,22;1,87;3,05;0,44;0,56;0,27;-8,60;-37,86;39.900,00;210,09;8,86;-0,65;3.863.227.228,00
EGIE3;42,55;6,04;22,20;4,38;0,91;47,14;39,06;12,47;7,09;10,15;3,06;1,89;2,77;12,66;-1,17;1,47;19,71;4,10;16,54;0,21;0,79;0,33;14,25;0,21;62.746.365,08;9,72;1,92;-0,50;34.717.725.337,00
EKTR3;28,40;15,05;5,91;1,58;0,50;22,22;18,39;10,64;3,42;5,80;2,47;1,14;0,63;3,57;-0,85;1,51;26,71;8,44;14,63;0,32;0,68;0,79;12,33;21,50;8.238,00;17,99;4,80;0,14;5.360.133.515,80
EKTR4;27,00;17,42;5,62;1,50;0,47;22,22;18,39;10,64;3,25;5,80;2,47;1,14;0,60;3,39;-0,81;1,51;26,71;8,44;14,63;0,32;0,68;0,79;12,33;21,50;27.573,00;17,99;4,80;0,14;5.360.133.515,80
ELEK3;19,11;;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,35;905.051.916,30
ELEK4;36,99;;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,68;905.051.916,30
ELET3;40,66;1,81;11,30;0,83;0,34;68,20;34,69;15,01;4,89;6,91;2,03;0,35;1,70;4,02;-0,43;1,66;7,39;3,00;6,40;0,41;0,59;0,20;-9,01;10,51;250.436.546,38;48,71;3,60;-1,03;63.672.292.825,58
ELET5;62,46;3,29;17,36;1,28;0,52;68,20;34,69;15,01;7,51;6,91;2,03;0,35;2,61;6,18;-0,66;1,66;7,39;3,00;6,40;0,41;0,59;0,20;-9,01;10,51;6.450,00;48,71;3,60;-1,59;63.672.292.825,58
ELET6;40,23;3,83;11,18;0,83;0,34;68,20;34,69;15,01;4,84;6,91;2,03;0,35;1,68;3,98;-0,42;1,66;7,39;3,00;6,40;0,41;0,59;0,20;-9,01;10,51;137.690.308,98;48,71;3,60;-1,02;63.672.292.825,58
ELMD3;14,08;;-171,70;2,57;1,21;35,29;2,19;-2,76;216,28;219,39;3,11;0,04;4,74;4,99;-2,22;2,14;-1,50;-0,70;0,31;0,47;0,53;0,26;;;2.801.248,85;5,48;-0,08;2,06;1.970.971.242,24
ELPL3;8,31;;1,44;0,69;0,05;16,64;11,89;5,53;0,67;3,02;2,35;2,42;0,08;18,11;-0,07;1,01;47,99;3,49;21,56;0,07;0,93;0,63;12,36;;;12,04;5,78;0,09;1.640.949.623,22
EMAE3;25,35;3,64;6,25;1,27;0,57;27,39;10,61;28,34;16,69;15,95;-5,54;-0,42;1,77;2,37;-0,85;4,06;20,32;9,18;2,16;0,45;0,55;0,32;20,69;22,22;;19,97;4,06;-0,26;1.206.622.987,36
EMAE4;37,49;2,71;9,24;1,88;0,85;27,39;10,61;28,34;24,68;15,95;-5,54;-0,42;2,62;3,51;-1,25;4,06;20,32;9,18;2,16;0,45;0,55;0,32;20,69;22,22;291.515,55;19,97;4,06;-0,38;1.206.622.987,36
EMBR3;14,37;;240,42;0,85;0,23;17,58;4,81;0,21;10,39;17,91;7,51;0,61;0,50;0,81;-0,52;2,01;0,35;0,09;3,06;0,27;0,72;0,46;1,13;-40,34;160.203.322,05;16,94;0,06;-2,37;10.640.482.682,28
ENAT3;21,70;0,89;3,99;1,38;0,86;33,95;117,16;80,03;2,73;1,66;-1,06;-0,54;3,20;2,08;-2,14;3,26;34,68;21,60;29,10;0,62;0,38;0,27;30,52;56,70;54.896.896,58;15,67;5,43;0,00;5.768.009.838,50
ENBR3;21,72;10,10;5,84;1,03;0,38;21,81;20,22;11,44;3,31;5,37;2,07;0,64;0,67;4,38;-0,54;1,41;17,57;6,47;13,84;0,37;0,63;0,57;15,05;26,51;76.119.706,85;21,15;3,72;0,14;12.622.909.620,96
ENEV3;13,76;;15,05;1,96;0,97;37,91;31,06;22,90;11,09;14,91;3,81;0,67;3,45;10,07;-1,17;2,22;13,04;6,43;8,12;0,49;0,51;0,28;18,85;;85.081.301,73;7,01;0,91;0,92;17.658.747.158,08
ENGI11;47,78;5,96;6,15;1,82;0,32;22,46;18,47;10,52;3,50;7,21;3,70;1,92;0,65;6,17;-0,44;1,22;29,57;5,15;12,60;0,17;0,83;0,49;17,81;78,68;91.048.265,43;26,26;7,77;0,07;17.340.726.023,44
ENGI3;15,77;3,61;10,15;3,00;0,52;22,46;18,47;10,52;5,78;7,21;3,70;1,92;1,07;10,18;-0,73;1,22;29,57;5,15;12,60;0,17;0,83;0,49;17,81;78,68;125.572,43;5,25;1,55;0,11;17.340.726.023,44
ENGI4;8,01;7,12;5,16;1,53;0,27;22,46;18,47;10,52;2,94;7,21;3,70;1,92;0,54;5,17;-0,37;1,22;29,57;5,15;12,60;0,17;0,83;0,49;17,81;78,68;173.246,95;5,25;1,55;0,06;17.340.726.023,44
ENJU3;2,01;;-3,35;0,94;0,84;26,17;-127,26;-111,91;-2,94;-0,04;2,90;-0,92;3,75;1,05;-7,42;10,62;-27,98;-25,15;-31,82;0,90;0,10;0,22;;;8.091.050,63;2,15;-0,60;-0,01;397.690.123,83
